"Pajovë"	"Pajove"	"AL"
"Otllak"	"Otllak"	"AL"
"Orikum"	"Orikum"	"AL"
"Novoselë"	"Novosele"	"AL"
"Nikël"	"Nikel"	"AL"
"Nicaj-Shosh"	"Nicaj-Shosh"	"AL"
"Ngraçan"	"Ngracan"	"AL"
"Ndroq"	"Ndroq"	"AL"
"Milot"	"Milot"	"AL"
"Memaliaj"	"Memaliaj"	"AL"
"Mbrostar-Urë"	"Mbrostar-Ure"	"AL"
"Manzë"	"Manze"	"AL"
"Mamurras"	"Mamurras"	"AL"
"Maminas"	"Maminas"	"AL"
"Luzi i Vogël"	"Luzi i Vogel"	"AL"
"Lushnjë"	"Lushnje"	"AL"
"Luftinjë"	"Luftinje"	"AL"
"Libofshë"	"Libofshe"	"AL"
"Lezhë"	"Lezhe"	"AL"
"Levan"	"Levan"	"AL"
"Lekbibaj"	"Lekbibaj"	"AL"
"Lekaj"	"Lekaj"	"AL"
"Laç"	"Lac"	"AL"
"Kutë"	"Kute"	"AL"
"Kutalli"	"Kutalli"	"AL"
"Kurjan"	"Kurjan"	"AL"
"Kuman"	"Kuman"	"AL"
"Kuçovë"	"Kucove"	"AL"
"Kuç"	"Kuc"	"AL"
"Kryevidh"	"Kryevidh"	"AL"
"Krutja e Poshtme"	"Krutja e Poshtme"	"AL"
"Krujë"	"Kruje"	"AL"
"Krrabë"	"Krrabe"	"AL"
"Krahës"	"Krahes"	"AL"
"Kozarë"	"Kozare"	"AL"
"Kotë"	"Kote"	"AL"
"Koplik"	"Koplik"	"AL"
"Kombësi"	"Kombesi"	"AL"
"Kolonjë"	"Kolonje"	"AL"
"Kolç"	"Kolc"	"AL"
"Kavajë"	"Kavaje"	"AL"
"Katundi i Ri"	"Katundi i Ri"	"AL"
"Kastrat"	"Kastrat"	"AL"
"Kashar"	"Kashar"	"AL"
"Karinë"	"Karine"	"AL"
"Karbunara e Vogël"	"Karbunara e Vogel"	"AL"
"Kamëz"	"Kamez"	"AL"
"Kallmeti i Madh"	"Kallmeti i Madh"	"AL"
"Kallmet"	"Kallmet"	"AL"
"Kalenjë"	"Kalenje"	"AL"
"Kajan"	"Kajan"	"AL"
"Kaçinar"	"Kacinar"	"AL"
"Ishëm"	"Ishem"	"AL"
"Hysgjokaj"	"Hysgjokaj"	"AL"
"Hot"	"Hot"	"AL"
"Himarë"	"Himare"	"AL"
"Helmas"	"Helmas"	"AL"
"Hekal"	"Hekal"	"AL"
"Hasan"	"Hasan"	"AL"
"Hajmel"	"Hajmel"	"AL"
"Gurra e Vogël"	"Gurra e Vogel"	"AL"
"Guri i Zi"	"Guri i Zi"	"AL"
"Gruemirë"	"Gruemire"	"AL"
"Greshicë"	"Greshice"	"AL"
"Grekan"	"Grekan"	"AL"
"Gradishtë"	"Gradishte"	"AL"
"Gracen"	"Gracen"	"AL"
"Grabjan"	"Grabjan"	"AL"
"Gosë e Madhe"	"Gose e Madhe"	"AL"
"Golem"	"Golem"	"AL"
"Gjoçaj"	"Gjocaj"	"AL"
"Gjepalaj"	"Gjepalaj"	"AL"
"Fushëkuqe"	"Fushekuqe"	"AL"
"Fushë-Krujë"	"Fushe-Kruje"	"AL"
"Fratar"	"Fratar"	"AL"
"Frakulla e Madhe"	"Frakulla e Madhe"	"AL"
"Fier-Shegan"	"Fier-Shegan"	"AL"
"Fier-Çifçi"	"Fier-Cifci"	"AL"
"Fier"	"Fier"	"AL"
"Farka e Madhe"	"Farka e Madhe"	"AL"
"Durrës"	"Durres"	"AL"
"Drenovë"	"Drenove"	"AL"
"Divjakë"	"Divjake"	"AL"
"Dërmënas"	"Dermenas"	"AL"
"Vau i Dejës"	"Vau i Dejes"	"AL"
"Dajt"	"Dajt"	"AL"
"Dajç"	"Dajc"	"AL"
"Dajç"	"Dajc"	"AL"
"Cukalat"	"Cukalat"	"AL"
"Cudhi Zall"	"Cudhi Zall"	"AL"
"Cërrik"	"Cerrik"	"AL"
"Cakran"	"Cakran"	"AL"
"Bushat"	"Bushat"	"AL"
"Bubullimë"	"Bubullime"	"AL"
"Bubq"	"Bubq"	"AL"
"Brataj"	"Brataj"	"AL"
"Bërzhitë"	"Berzhite"	"AL"
"Bërxull"	"Berxull"	"AL"
"Bërdica e Madhe"	"Berdica e Madhe"	"AL"
"Berat"	"Berat"	"AL"
"Belsh"	"Belsh"	"AL"
"Baz"	"Baz"	"AL"
"Banaj"	"Banaj"	"AL"
"Ballsh"	"Ballsh"	"AL"
"Ballagat"	"Ballagat"	"AL"
"Baldushk"	"Baldushk"	"AL"
"Armen"	"Armen"	"AL"
"Aranitas"	"Aranitas"	"AL"
"Allkaj"	"Allkaj"	"AL"
"Golem"	"Golem"	"AL"
"Balldreni i Ri"	"Balldreni i Ri"	"AL"
"Grudë-Fushë"	"Grude-Fushe"	"AL"
"Fierzë"	"Fierze"	"AL"
"Dushk"	"Dushk"	"AL"
"Selitë"	"Selite"	"AL"
"Vllahinë"	"Vllahine"	"AL"
"Bajram Curri"	"Bajram Curri"	"AL"
"Zarrit’ap’"	"Zarrit'ap'"	"AM"
"Zangakatun"	"Zangakatun"	"AM"
"Goravan"	"Goravan"	"AM"
"Yeghegnavan"	"Yeghegnavan"	"AM"
"Yeghegnadzor"	"Yeghegnadzor"	"AM"
"Vostan"	"Vostan"	"AM"
"Vosketap’"	"Vosketap'"	"AM"
"Vernashen"	"Vernashen"	"AM"
"Verishen"	"Verishen"	"AM"
"Vedi"	"Vedi"	"AM"
"Vayk’"	"Vayk'"	"AM"
"Tegh"	"Tegh"	"AM"
"Surenavan"	"Surenavan"	"AM"
"Sisavan"	"Sisavan"	"AM"
"Shinuhayr"	"Shinuhayr"	"AM"
"Shahumyan"	"Shahumyan"	"AM"
"Shatin"	"Shatin"	"AM"
"Shaghat"	"Shaghat"	"AM"
"Rrind"	"Rrind"	"AM"
"Noyakert"	"Noyakert"	"AM"
"Mrgavan"	"Mrgavan"	"AM"
"Meghri"	"Meghri"	"AM"
"Malishka"	"Malishka"	"AM"
"Khndzoresk"	"Khndzoresk"	"AM"
"Kapan"	"Kapan"	"AM"
"Jermuk"	"Jermuk"	"AM"
"Goris"	"Goris"	"AM"
"Gladzor"	"Gladzor"	"AM"
"Getap’"	"Getap'"	"AM"
"Dzorastan"	"Dzorastan"	"AM"
"Dalar"	"Dalar"	"AM"
"Burastan"	"Burastan"	"AM"
"Brun"	"Brun"	"AM"
"Brrnakot’"	"Brrnakot'"	"AM"
"Berkanush"	"Berkanush"	"AM"
"Aygezard"	"Aygezard"	"AM"
"Aygepat"	"Aygepat"	"AM"
"Aygavan"	"Aygavan"	"AM"
"Avshar"	"Avshar"	"AM"
"Hats’avan"	"Hats'avan"	"AM"
"Artashat"	"Artashat"	"AM"
"Yeghegis"	"Yeghegis"	"AM"
"Armash"	"Armash"	"AM"
"Areni"	"Areni"	"AM"
"Ararat"	"Ararat"	"AM"
"Angeghakot’"	"Angeghakot'"	"AM"
"Aghavnadzor"	"Aghavnadzor"	"AM"
"Agarakadzor"	"Agarakadzor"	"AM"
"Agarak"	"Agarak"	"AM"
"Aralez"	"Aralez"	"AM"
"Horrom"	"Horrom"	"AM"
"Margara"	"Margara"	"AM"
"Zovuni"	"Zovuni"	"AM"
"Zovaber"	"Zovaber"	"AM"
"Zorak"	"Zorak"	"AM"
"Zarr"	"Zarr"	"AM"
"Yerevan"	"Yerevan"	"AM"
"Yerazgavors"	"Yerazgavors"	"AM"
"Yeraskhahun"	"Yeraskhahun"	"AM"
"Yeranos"	"Yeranos"	"AM"
"Yeghegnut"	"Yeghegnut"	"AM"
"Yeghegnut"	"Yeghegnut"	"AM"
"Ejmiatsin"	"Ejmiatsin"	"AM"
"Yeghvard"	"Yeghvard"	"AM"
"Voskevaz"	"Voskevaz"	"AM"
"Voskevan"	"Voskevan"	"AM"
"Voskehask"	"Voskehask"	"AM"
"Verin Getashen"	"Verin Getashen"	"AM"
"Verin Dvin"	"Verin Dvin"	"AM"
"Verin Artashat"	"Verin Artashat"	"AM"
"Verin Akhtala"	"Verin Akhtala"	"AM"
"Varser"	"Varser"	"AM"
"Vardenis"	"Vardenis"	"AM"
"Vardenik"	"Vardenik"	"AM"
"Vahan"	"Vahan"	"AM"
"Vaghashen"	"Vaghashen"	"AM"
"Vahagni"	"Vahagni"	"AM"
"Ushi"	"Ushi"	"AM"
"Urrut"	"Urrut"	"AM"
"Tsovinar"	"Tsovinar"	"AM"
"Tsovazard"	"Tsovazard"	"AM"
"Tsovak"	"Tsovak"	"AM"
"Tsovagyugh"	"Tsovagyugh"	"AM"
"Tsaghkunk’"	"Tsaghkunk'"	"AM"
"Tsaghkahovit"	"Tsaghkahovit"	"AM"
"Tsaghkaber"	"Tsaghkaber"	"AM"
"Tsaghkadzor"	"Tsaghkadzor"	"AM"
"T’azagyugh"	"T'azagyugh"	"AM"
"Tashir"	"Tashir"	"AM"
"Tandzut"	"Tandzut"	"AM"
"T’alin"	"T'alin"	"AM"
"Spitak"	"Spitak"	"AM"
"Spandaryan"	"Spandaryan"	"AM"
"Sovetakan"	"Sovetakan"	"AM"
"Solak"	"Solak"	"AM"
"Sis"	"Sis"	"AM"
"Shnogh"	"Shnogh"	"AM"
"Shirak"	"Shirak"	"AM"
"Shenavan"	"Shenavan"	"AM"
"Shenavan"	"Shenavan"	"AM"
"Sevan"	"Sevan"	"AM"
"Sarukhan"	"Sarukhan"	"AM"
"Sarigyugh"	"Sarigyugh"	"AM"
"Saratak"	"Saratak"	"AM"
"Saramech"	"Saramech"	"AM"
"Sarahart’"	"Sarahart'"	"AM"
"Samaghar"	"Samaghar"	"AM"
"Ptghni"	"Ptghni"	"AM"
"Ptghunk’"	"Ptghunk'"	"AM"
"Pshatavan"	"Pshatavan"	"AM"
"Prroshyan"	"Prroshyan"	"AM"
"Pokr Mantash"	"Pokr Mantash"	"AM"
"Zoravan"	"Zoravan"	"AM"
"Pemzashen"	"Pemzashen"	"AM"
"Parravak’ar"	"Parravak'ar"	"AM"
"Oshakan"	"Oshakan"	"AM"
"Hoktember"	"Hoktember"	"AM"
"Odzun"	"Odzun"	"AM"
"Noyemberyan"	"Noyemberyan"	"AM"
"Nor Gyugh"	"Nor Gyugh"	"AM"
"Nor Geghi"	"Nor Geghi"	"AM"
"Norashen"	"Norashen"	"AM"
"Norashen"	"Norashen"	"AM"
"Nor Armavir"	"Nor Armavir"	"AM"
"Noramarg"	"Noramarg"	"AM"
"Norakert"	"Norakert"	"AM"
"Noratus"	"Noratus"	"AM"
"Nerk’in Getashen"	"Nerk'in Getashen"	"AM"
"Navur"	"Navur"	"AM"
"Nalbandyan"	"Nalbandyan"	"AM"
"Musayelyan"	"Musayelyan"	"AM"
"Hovtamej"	"Hovtamej"	"AM"
"Mrgashen"	"Mrgashen"	"AM"
"Mrgashat"	"Mrgashat"	"AM"
"Mrganush"	"Mrganush"	"AM"
"Mosesgegh"	"Mosesgegh"	"AM"
"Mets Parni"	"Mets Parni"	"AM"
"Mets Masrik"	"Mets Masrik"	"AM"
"Mets Mant’ash"	"Mets Mant'ash"	"AM"
"Metsavan"	"Metsavan"	"AM"
"Metsamor"	"Metsamor"	"AM"
"Mertsavan"	"Mertsavan"	"AM"
"Meghrashen"	"Meghrashen"	"AM"
"Meghradzor"	"Meghradzor"	"AM"
"Mayakovski"	"Mayakovski"	"AM"
"Masis"	"Masis"	"AM"
"Martuni"	"Martuni"	"AM"
"Marmarashen"	"Marmarashen"	"AM"
"Marmashen"	"Marmashen"	"AM"
"Margahovit"	"Margahovit"	"AM"
"Maralik"	"Maralik"	"AM"
"Mayisyan"	"Mayisyan"	"AM"
"Madina"	"Madina"	"AM"
"Lukashin"	"Lukashin"	"AM"
"Lorut"	"Lorut"	"AM"
"Lichk’"	"Lichk'"	"AM"
"Lernavan"	"Lernavan"	"AM"
"Lerrnapat"	"Lerrnapat"	"AM"
"Spitak"	"Spitak"	"AM"
"Lerrnanist"	"Lerrnanist"	"AM"
"Lerrnakert"	"Lerrnakert"	"AM"
"Khoronk’"	"Khoronk'"	"AM"
"Lchashen"	"Lchashen"	"AM"
"Lchap’"	"Lchap'"	"AM"
"Lanjaghbyur"	"Lanjaghbyur"	"AM"
"Kotayk’"	"Kotayk'"	"AM"
"Kosh"	"Kosh"	"AM"
"Vanadzor"	"Vanadzor"	"AM"
"Hnaberd"	"Hnaberd"	"AM"
"Khasht’arrak"	"Khasht'arrak"	"AM"
"Kasakh"	"Kasakh"	"AM"
"Karchaghbyur"	"Karchaghbyur"	"AM"
"Karbi"	"Karbi"	"AM"
"Karanlukh"	"Karanlukh"	"AM"
"Kaputan"	"Kaputan"	"AM"
"K’anak’erravan"	"K'anak'erravan"	"AM"
"Kamo"	"Kamo"	"AM"
"Gavarr"	"Gavarr"	"AM"
"Zhdanov"	"Zhdanov"	"AM"
"Shahumyan"	"Shahumyan"	"AM"
"Ijevan"	"Ijevan"	"AM"
"Hrazdan"	"Hrazdan"	"AM"
"Armavir"	"Armavir"	"AM"
"Hayanist"	"Hayanist"	"AM"
"Haghartsin"	"Haghartsin"	"AM"
"Gyumri"	"Gyumri"	"AM"
"Gyulagarak"	"Gyulagarak"	"AM"
"Ghukasavan"	"Ghukasavan"	"AM"
"Geghamasar"	"Geghamasar"	"AM"
"Gugark’"	"Gugark'"	"AM"
"Tsiatsan"	"Tsiatsan"	"AM"
"Goght’"	"Goght'"	"AM"
"Gogaran"	"Gogaran"	"AM"
"Getazat"	"Getazat"	"AM"
"Getashen"	"Getashen"	"AM"
"Geghanist"	"Geghanist"	"AM"
"Geghamavan"	"Geghamavan"	"AM"
"Garrni"	"Garrni"	"AM"
"Gagarin"	"Gagarin"	"AM"
"Fantan"	"Fantan"	"AM"
"Fioletovo"	"Fioletovo"	"AM"
"Dzoraghbyur"	"Dzoraghbyur"	"AM"
"Dzoragyugh"	"Dzoragyugh"	"AM"
"Dzit’hank’ov"	"Dzit'hank'ov"	"AM"
"Jrashen"	"Jrashen"	"AM"
"Jrashen"	"Jrashen"	"AM"
"Jrahovit"	"Jrahovit"	"AM"
"Janfida"	"Janfida"	"AM"
"Dvin"	"Dvin"	"AM"
"Dsegh"	"Dsegh"	"AM"
"Drakhtik"	"Drakhtik"	"AM"
"Doghs"	"Doghs"	"AM"
"Dilijan"	"Dilijan"	"AM"
"Ddmashen"	"Ddmashen"	"AM"
"Darpas"	"Darpas"	"AM"
"Dalarik"	"Dalarik"	"AM"
"Chochkan"	"Chochkan"	"AM"
"Chambarak"	"Chambarak"	"AM"
"Bjni"	"Bjni"	"AM"
"Byureghavan"	"Byureghavan"	"AM"
"Byurakan"	"Byurakan"	"AM"
"Buzhakan"	"Buzhakan"	"AM"
"Berd"	"Berd"	"AM"
"Bazum"	"Bazum"	"AM"
"Byuravan"	"Byuravan"	"AM"
"Bambakashat"	"Bambakashat"	"AM"
"Balahovit"	"Balahovit"	"AM"
"Bagratashen"	"Bagratashen"	"AM"
"Azatan"	"Azatan"	"AM"
"Haykavan"	"Haykavan"	"AM"
"Aygestan"	"Aygestan"	"AM"
"Aygeshat"	"Aygeshat"	"AM"
"Aygeshat"	"Aygeshat"	"AM"
"Aknalich"	"Aknalich"	"AM"
"Aygehovit"	"Aygehovit"	"AM"
"Artimet"	"Artimet"	"AM"
"Astghadzor"	"Astghadzor"	"AM"
"Ashtarak"	"Ashtarak"	"AM"
"Ashnak"	"Ashnak"	"AM"
"Arzni"	"Arzni"	"AM"
"Arzakan"	"Arzakan"	"AM"
"Arteni"	"Arteni"	"AM"
"Arshaluys"	"Arshaluys"	"AM"
"Argel"	"Argel"	"AM"
"Argavand"	"Argavand"	"AM"
"Argavand"	"Argavand"	"AM"
"Arevshat"	"Arevshat"	"AM"
"Arevshat"	"Arevshat"	"AM"
"Arevik"	"Arevik"	"AM"
"Arevik"	"Arevik"	"AM"
"Arevashogh"	"Arevashogh"	"AM"
"Arevashat"	"Arevashat"	"AM"
"Archis"	"Archis"	"AM"
"Arbat’"	"Arbat'"	"AM"
"Arazap"	"Arazap"	"AM"
"Arrap’i"	"Arrap'i"	"AM"
"Aramus"	"Aramus"	"AM"
"Arak’s"	"Arak's"	"AM"
"Aragats"	"Aragats"	"AM"
"Aparan"	"Aparan"	"AM"
"Apaga"	"Apaga"	"AM"
"Anushavan"	"Anushavan"	"AM"
"Amasia"	"Amasia"	"AM"
"Alaverdi"	"Alaverdi"	"AM"
"Akunk’"	"Akunk'"	"AM"
"Akunk’"	"Akunk'"	"AM"
"Akhuryan"	"Akhuryan"	"AM"
"Aghavnatun"	"Aghavnatun"	"AM"
"Aghavnadzor"	"Aghavnadzor"	"AM"
"Agarak"	"Agarak"	"AM"
"Agarak"	"Agarak"	"AM"
"Abovyan"	"Abovyan"	"AM"
"Abovyan"	"Abovyan"	"AM"
"Vardablur"	"Vardablur"	"AM"
"Bartsrashen"	"Bartsrashen"	"AM"
"Nshavan"	"Nshavan"	"AM"
"Norabats’"	"Norabats'"	"AM"
"Berdavan"	"Berdavan"	"AM"
"Shirakamut"	"Shirakamut"	"AM"
"Azatamut"	"Azatamut"	"AM"
"Getahovit"	"Getahovit"	"AM"
"Artsvaberd"	"Artsvaberd"	"AM"
"Nor Yerznka"	"Nor Yerznka"	"AM"
"Nor Sasunik"	"Nor Sasunik"	"AM"
"Kamaris"	"Kamaris"	"AM"
"Gandzak"	"Gandzak"	"AM"
"Myasnikyan"	"Myasnikyan"	"AM"
"Lenughi"	"Lenughi"	"AM"
"Metsamor"	"Metsamor"	"AM"
"Gay"	"Gay"	"AM"
"Baghramyan"	"Baghramyan"	"AM"
"Musalerr"	"Musalerr"	"AM"
"Darakert"	"Darakert"	"AM"
"Dashtavan"	"Dashtavan"	"AM"
"Nizami"	"Nizami"	"AM"
"Artsvanist"	"Artsvanist"	"AM"
"Vardadzor"	"Vardadzor"	"AM"
"Taronik"	"Taronik"	"AM"
"Aknashen"	"Aknashen"	"AM"
"Haykashen"	"Haykashen"	"AM"
"Hovtashat"	"Hovtashat"	"AM"
"Sayat’-Nova"	"Sayat'-Nova"	"AM"
"Voskehat"	"Voskehat"	"AM"
"Griboyedov"	"Griboyedov"	"AM"
"Amberd"	"Amberd"	"AM"
"Aygek"	"Aygek"	"AM"
"Hovtashen"	"Hovtashen"	"AM"
"Dimitrov"	"Dimitrov"	"AM"
"Mrgavet"	"Mrgavet"	"AM"
"Arevabuyr"	"Arevabuyr"	"AM"
"Saurimo"	"Saurimo"	"AO"
"Lucapa"	"Lucapa"	"AO"
"Lumeje"	"Lumeje"	"AO"
"Luau"	"Luau"	"AO"
"Léua"	"Leua"	"AO"
"Cazaji"	"Cazaji"	"AO"
"Uíge"	"Uige"	"AO"
"Soio"	"Soio"	"AO"
"Nzeto"	"Nzeto"	"AO"
"N’dalatando"	"N'dalatando"	"AO"
"Mbanza Congo"	"Mbanza Congo"	"AO"
"Malanje"	"Malanje"	"AO"
"Luanda"	"Luanda"	"AO"
"Caxito"	"Caxito"	"AO"
"Camabatela"	"Camabatela"	"AO"
"Cabinda"	"Cabinda"	"AO"
"Uacu Cungo"	"Uacu Cungo"	"AO"
"Sumbe"	"Sumbe"	"AO"
"Quibala"	"Quibala"	"AO"
"Ondjiva"	"Ondjiva"	"AO"
"Namibe"	"Namibe"	"AO"
"Menongue"	"Menongue"	"AO"
"Luena"	"Luena"	"AO"
"Lubango"	"Lubango"	"AO"
"Longonjo"	"Longonjo"	"AO"
"Lobito"	"Lobito"	"AO"
"Cuito"	"Cuito"	"AO"
"Huambo"	"Huambo"	"AO"
"Chissamba"	"Chissamba"	"AO"
"Catumbela"	"Catumbela"	"AO"
"Catabola"	"Catabola"	"AO"
"Camacupa"	"Camacupa"	"AO"
"Caluquembe"	"Caluquembe"	"AO"
"Caconda"	"Caconda"	"AO"
"Caála"	"Caala"	"AO"
"Benguela"	"Benguela"	"AO"
"McMurdo Station"	"McMurdo Station"	"AQ"
"Zárate"	"Zarate"	"AR"
"Yataity Calle"	"Yataity Calle"	"AR"
"Yapeyú"	"Yapeyu"	"AR"
"Villa Paranacito"	"Villa Paranacito"	"AR"
"Villa Ocampo"	"Villa Ocampo"	"AR"
"Villa María Grande"	"Villa Maria Grande"	"AR"
"Villa Mantero"	"Villa Mantero"	"AR"
"Villa Lugano"	"Villa Lugano"	"AR"
"Villa Hernandarias"	"Villa Hernandarias"	"AR"
"Villaguay"	"Villaguay"	"AR"
"Villa Gesell"	"Villa Gesell"	"AR"
"Villa Escolar"	"Villa Escolar"	"AR"
"Villa Elisa"	"Villa Elisa"	"AR"
"Villa del Rosario"	"Villa del Rosario"	"AR"
"Verónica"	"Veronica"	"AR"
"Veinticinco de Mayo"	"Veinticinco de Mayo"	"AR"
"Urdinarrain"	"Urdinarrain"	"AR"
"Ubajay"	"Ubajay"	"AR"
"Tres Capones"	"Tres Capones"	"AR"
"Tigre"	"Tigre"	"AR"
"Tandil"	"Tandil"	"AR"
"Tabossi"	"Tabossi"	"AR"
"Suipacha"	"Suipacha"	"AR"
"Sauce de Luna"	"Sauce de Luna"	"AR"
"Sauce"	"Sauce"	"AR"
"San Vicente"	"San Vicente"	"AR"
"San Vicente"	"San Vicente"	"AR"
"Santo Tomé"	"Santo Tome"	"AR"
"Santo Pipó"	"Santo Pipo"	"AR"
"Santa Rosa"	"Santa Rosa"	"AR"
"Santa María"	"Santa Maria"	"AR"
"Santa Lucía"	"Santa Lucia"	"AR"
"Santa Elena"	"Santa Elena"	"AR"
"Santa Anita"	"Santa Anita"	"AR"
"Santa Ana"	"Santa Ana"	"AR"
"Santa Ana"	"Santa Ana"	"AR"
"San Salvador"	"San Salvador"	"AR"
"San Roque"	"San Roque"	"AR"
"San Pedro"	"San Pedro"	"AR"
"San Pedro"	"San Pedro"	"AR"
"San Miguel del Monte"	"San Miguel del Monte"	"AR"
"San Miguel"	"San Miguel"	"AR"
"San Luis del Palmar"	"San Luis del Palmar"	"AR"
"San Lorenzo"	"San Lorenzo"	"AR"
"San Justo"	"San Justo"	"AR"
"San Justo"	"San Justo"	"AR"
"San José de Feliciano"	"San Jose de Feliciano"	"AR"
"San José"	"San Jose"	"AR"
"San Javier"	"San Javier"	"AR"
"San Javier"	"San Javier"	"AR"
"San Isidro"	"San Isidro"	"AR"
"San Ignacio"	"San Ignacio"	"AR"
"San Gustavo"	"San Gustavo"	"AR"
"San Francisco de Laishí"	"San Francisco de Laishi"	"AR"
"San Cosme"	"San Cosme"	"AR"
"San Clemente del Tuyú"	"San Clemente del Tuyu"	"AR"
"San Cayetano"	"San Cayetano"	"AR"
"San Carlos"	"San Carlos"	"AR"
"San Antonio de Areco"	"San Antonio de Areco"	"AR"
"San Andrés de Giles"	"San Andres de Giles"	"AR"
"Saladillo"	"Saladillo"	"AR"
"Saladas"	"Saladas"	"AR"
"Ruiz de Montoya"	"Ruiz de Montoya"	"AR"
"Rosario del Tala"	"Rosario del Tala"	"AR"
"Roque Pérez"	"Roque Perez"	"AR"
"Riachuelo"	"Riachuelo"	"AR"
"Riacho Eh-Eh"	"Riacho Eh-Eh"	"AR"
"Retiro"	"Retiro"	"AR"
"Resistencia"	"Resistencia"	"AR"
"Reconquista"	"Reconquista"	"AR"
"Rauch"	"Rauch"	"AR"
"Ranchos"	"Ranchos"	"AR"
"Quilmes"	"Quilmes"	"AR"
"Puerto Yeruá"	"Puerto Yerua"	"AR"
"Puerto Vilelas"	"Puerto Vilelas"	"AR"
"Puerto Tirol"	"Puerto Tirol"	"AR"
"Puerto Rico"	"Puerto Rico"	"AR"
"Puerto Piray"	"Puerto Piray"	"AR"
"Puerto Libertad"	"Puerto Libertad"	"AR"
"Puerto Leoni"	"Puerto Leoni"	"AR"
"Puerto Iguazú"	"Puerto Iguazu"	"AR"
"Puerto Ibicuy"	"Puerto Ibicuy"	"AR"
"Puerto Esperanza"	"Puerto Esperanza"	"AR"
"Puerto Eldorado"	"Puerto Eldorado"	"AR"
"Puerto Bermejo"	"Puerto Bermejo"	"AR"
"Pueblo Libertador"	"Pueblo Libertador"	"AR"
"Pronunciamiento"	"Pronunciamiento"	"AR"
"Presidencia Roca"	"Presidencia Roca"	"AR"
"Presidencia de la Plaza"	"Presidencia de la Plaza"	"AR"
"Posadas"	"Posadas"	"AR"
"Pontevedra"	"Pontevedra"	"AR"
"Pirané"	"Pirane"	"AR"
"Pinamar"	"Pinamar"	"AR"
"Pilar"	"Pilar"	"AR"
"Pila"	"Pila"	"AR"
"Piedras Blancas"	"Piedras Blancas"	"AR"
"Picada Gobernador López"	"Picada Gobernador Lopez"	"AR"
"Perugorría"	"Perugorria"	"AR"
"Pedro R. Fernández"	"Pedro R. Fernandez"	"AR"
"Paso de los Libres"	"Paso de los Libres"	"AR"
"Paso de la Patria"	"Paso de la Patria"	"AR"
"Panambí"	"Panambi"	"AR"
"Pampa del Indio"	"Pampa del Indio"	"AR"
"Pampa Almirón"	"Pampa Almiron"	"AR"
"Palo Santo"	"Palo Santo"	"AR"
"Palmar Grande"	"Palmar Grande"	"AR"
"Olivos"	"Olivos"	"AR"
"Oberá"	"Obera"	"AR"
"Nueve de Julio"	"Nueve de Julio"	"AR"
"Nuestra Señora del Rosario de Caa Catí"	"Nuestra Senora del Rosario de Caa Cati"	"AR"
"Nogoyá"	"Nogoya"	"AR"
"Necochea"	"Necochea"	"AR"
"Navarro"	"Navarro"	"AR"
"Morón"	"Moron"	"AR"
"Monte Caseros"	"Monte Caseros"	"AR"
"Montecarlo"	"Montecarlo"	"AR"
"Mojón Grande"	"Mojon Grande"	"AR"
"Mocoretá"	"Mocoreta"	"AR"
"Miramar"	"Miramar"	"AR"
"Merlo"	"Merlo"	"AR"
"Mercedes"	"Mercedes"	"AR"
"Mercedes"	"Mercedes"	"AR"
"Mburucuyá"	"Mburucuya"	"AR"
"Mártires"	"Martires"	"AR"
"Mariano I. Loza"	"Mariano I. Loza"	"AR"
"Margarita Belén"	"Margarita Belen"	"AR"
"Mar del Tuyú"	"Mar del Tuyu"	"AR"
"Mar del Plata"	"Mar del Plata"	"AR"
"Marcos Paz"	"Marcos Paz"	"AR"
"Malabrigo"	"Malabrigo"	"AR"
"Makallé"	"Makalle"	"AR"
"Maipú"	"Maipu"	"AR"
"Magdalena"	"Magdalena"	"AR"
"Maciá"	"Macia"	"AR"
"Luján"	"Lujan"	"AR"
"Lucas González"	"Lucas Gonzalez"	"AR"
"Los Helechos"	"Los Helechos"	"AR"
"Los Conquistadores"	"Los Conquistadores"	"AR"
"Los Charrúas"	"Los Charruas"	"AR"
"Loreto"	"Loreto"	"AR"
"Loreto"	"Loreto"	"AR"
"Lomas de Zamora"	"Lomas de Zamora"	"AR"
"Lomas de Vallejos"	"Lomas de Vallejos"	"AR"
"Lobos"	"Lobos"	"AR"
"Lobería"	"Loberia"	"AR"
"Libertad"	"Libertad"	"AR"
"Leandro N. Alem"	"Leandro N. Alem"	"AR"
"La Verde"	"La Verde"	"AR"
"Las Toscas"	"Las Toscas"	"AR"
"Las Garcitas"	"Las Garcitas"	"AR"
"Las Flores"	"Las Flores"	"AR"
"Larroque"	"Larroque"	"AR"
"La Plata"	"La Plata"	"AR"
"La Paz"	"La Paz"	"AR"
"Lapachito"	"Lapachito"	"AR"
"Lanús"	"Lanus"	"AR"
"La Leonesa"	"La Leonesa"	"AR"
"Laguna Naick-Neck"	"Laguna Naick-Neck"	"AR"
"Laguna Limpia"	"Laguna Limpia"	"AR"
"La Escondida"	"La Escondida"	"AR"
"La Eduvigis"	"La Eduvigis"	"AR"
"La Cruz"	"La Cruz"	"AR"
"La Criolla"	"La Criolla"	"AR"
"Juan Pujol"	"Juan Pujol"	"AR"
"Jardín América"	"Jardin America"	"AR"
"Ituzaingó"	"Ituzaingo"	"AR"
"Ituzaingó"	"Ituzaingo"	"AR"
